시작연도,매수방식,경과개월,날짜,월봉종가(달러),10개월이동평균(달러),원달러환율,매수신호,인출전현금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2005,추세추종 매수,5,2005-05-31,32.40754699707031,31.315876388549803,1005.0,이동평균 상회·전액매수,0.0,2716.187765098157,1000000.0,1000000.0,30.703492483150367,0.0,0.0,2685.4842726150064,87465107.56353731,87465107.56353731
2005,추세추종 매수,6,2005-06-30,31.33011245727539,31.58112277984619,1034.5,이동평균 이하·분할매수,0.0,2685.4842726150064,1000000.0,1000000.0,30.85372122881087,0.0,0.0,2654.6305513861953,86039234.35035546,86039234.35035546
2005,추세추종 매수,7,2005-07-31,33.7152099609375,31.99046688079834,1026.5,이동평균 상회·전액매수,0.0,2654.6305513861953,1000000.0,1000000.0,28.89449960203488,0.0,0.0,2625.7360517841603,90873214.20853552,90873214.20853552
2005,추세추종 매수,8,2005-08-31,33.20414352416992,32.200341606140135,1039.0,이동평균 상회·전액매수,0.0,2625.7360517841603,1000000.0,1000000.0,28.98625910657413,0.0,0.0,2596.7497926775864,89585544.07210965,89585544.07210965
2005,추세추종 매수,9,2005-09-30,33.61300277709961,32.26396732330322,1042.4,이동평균 상회·전액매수,0.0,2596.7497926775864,1000000.0,1000000.0,28.54028370563257,0.0,0.0,2568.2095089719537,89985423.25159523,89985423.25159523
2005,추세추종 매수,10,2005-10-31,33.11042022705078,32.17766628265381,1043.5,이동평균 상회·전액매수,0.0,2568.2095089719537,1000000.0,1000000.0,28.94295396736042,0.0,0.0,2539.266555004593,87733496.65235199,87733496.65235199
2005,추세추종 매수,11,2005-11-30,35.12924575805664,32.507708358764646,1037.4,이동평균 상회·전액매수,0.0,2539.266555004593,1000000.0,1000000.0,27.44005205828566,0.0,0.0,2511.8265029463073,91538693.06118348,91538693.06118348
2005,추세추종 매수,12,2005-12-31,34.5052604675293,32.790672874450685,1010.0,이동평균 상회·전액매수,0.0,2511.8265029463073,1000000.0,1000000.0,28.69414681951783,0.0,0.0,2483.1323561267895,86537940.01073964,86537940.01073964
2005,추세추종 매수,13,2006-01-31,35.86293029785156,33.26471881866455,958.9,이동평균 상회·전액매수,0.0,2483.1323561267895,1000000.0,1000000.0,29.079096537923654,0.0,0.0,2454.053259588866,84392348.86092146,84392348.86092146
2005,추세추종 매수,14,2006-02-28,35.094444274902344,33.797231674194336,970.9,이동평균 상회·전액매수,0.0,2454.053259588866,1000000.0,1000000.0,29.348582433243728,0.0,0.0,2424.704677155622,82617437.57712504,82617437.57712504
2005,추세추종 매수,15,2006-03-31,35.82828903198242,34.139305877685544,971.4,이동평균 상회·전액매수,0.0,2424.704677155622,1000000.0,1000000.0,28.73265986813024,0.0,0.0,2395.972017287492,83388451.61860777,83388451.61860777
2005,추세추종 매수,16,2006-04-30,35.759925842285156,34.58228721618652,942.8,이동평균 상회·전액매수,0.0,2395.972017287492,1000000.0,1000000.0,29.66086530310913,0.0,0.0,2366.311151984383,79778898.1475311,79778898.1475311
2005,추세추종 매수,17,2006-05-31,33.17084884643555,34.52785110473633,945.3,이동평균 이하·분할매수,0.0,2366.311151984383,1000000.0,1000000.0,31.891412633645402,0.0,0.0,2334.4197393507375,73199007.08593659,73199007.08593659
2005,추세추종 매수,18,2006-06-30,33.15042495727539,34.52247924804688,948.5,이동평균 이하·분할매수,0.0,2334.4197393507375,1000000.0,1000000.0,31.80340097018589,0.0,0.0,2302.6163383805515,72401575.55914035,72401575.55914035
2005,추세추종 매수,19,2006-07-31,31.722482681274414,34.33342723846435,954.9,이동평균 이하·분할매수,0.0,2302.6163383805515,1000000.0,1000000.0,33.01223573733619,0.0,0.0,2269.6041026432154,68750390.63398962,68750390.63398962
2005,추세추종 매수,20,2006-08-31,33.23592758178711,34.34597797393799,961.1,이동평균 이하·분할매수,0.0,2269.6041026432154,1000000.0,1000000.0,31.305714389697492,0.0,0.0,2238.2983882535177,71498077.32834001,71498077.32834001
2005,추세추종 매수,21,2006-09-30,34.7779426574707,34.31084766387939,946.0,이동평균 상회·전액매수,0.0,2238.2983882535177,1000000.0,1000000.0,30.395197980586012,0.0,0.0,2207.9031902729316,72639868.69515248,72639868.69515248
2005,추세추종 매수,22,2006-10-31,36.42913055419922,34.503234672546384,942.2,이동평균 상회·전액매수,0.0,2207.9031902729316,1000000.0,1000000.0,29.13453520056315,0.0,0.0,2178.7686550723683,74783024.34116931,74783024.34116931
2005,추세추종 매수,23,2006-11-30,37.67824935913086,34.684766578674314,929.0,이동평균 상회·전액매수,0.0,2178.7686550723683,1000000.0,1000000.0,28.568903362279027,0.0,0.0,2150.1997517100895,75263643.28527597,75263643.28527597
2005,추세추종 매수,24,2006-12-31,36.970340728759766,34.872356224060056,930.0,이동평균 상회·전액매수,0.0,2150.1997517100895,1000000.0,1000000.0,29.084633682259625,0.0,0.0,2121.11511802783,72929064.23372349,72929064.23372349
2005,추세추종 매수,25,2007-01-31,37.749839782714844,35.0645112991333,941.0,이동평균 상회·전액매수,0.0,2121.11511802783,1000000.0,1000000.0,28.151093149728194,0.0,0.0,2092.9640248781016,74347522.27013642,74347522.27013642
2005,추세추종 매수,26,2007-02-28,37.115989685058594,35.200117683410646,942.3,이동평균 상회·전액매수,0.0,2092.9640248781016,1000000.0,1000000.0,28.592344214140876,0.0,0.0,2064.371680663961,72200154.8807246,72200154.8807246
2005,추세추종 매수,27,2007-03-31,37.3107795715332,35.61411075592041,941.1,이동평균 상회·전액매수,0.0,2064.371680663961,1000000.0,1000000.0,28.479338875847173,0.0,0.0,2035.8923417881138,71486643.37551454,71486643.37551454
2005,추세추종 매수,28,2007-04-30,39.39360809326172,36.23842906951904,931.0,이동평균 상회·전액매수,0.0,2035.8923417881138,1000000.0,1000000.0,27.26619642267474,0.0,0.0,2008.626145365439,73667266.02523309,73667266.02523309
2005,추세추종 매수,29,2007-05-31,40.63644027709961,37.129824829101565,927.4,이동평균 상회·전액매수,0.0,2008.626145365439,1000000.0,1000000.0,26.53488754225477,0.0,0.0,1982.0912578231842,74697556.36487459,74697556.36487459
2005,추세추종 매수,30,2007-06-30,40.8311882019043,37.88935089111328,922.6,이동평균 상회·전액매수,0.0,1982.0912578231842,1000000.0,1000000.0,26.545721362189294,0.0,0.0,1955.5455364609948,73667070.85407741,73667070.85407741
2005,추세추종 매수,31,2007-07-31,40.77114486694336,38.488671112060544,919.0,이동평균 상회·전액매수,0.0,1955.5455364609948,1000000.0,1000000.0,26.688955764652103,0.0,0.0,1928.8565806963427,72271714.10171828,72271714.10171828
2005,추세추종 매수,32,2007-08-31,41.92058563232422,39.03781661987305,938.1,이동평균 상회·전액매수,0.0,1928.8565806963427,1000000.0,1000000.0,25.428662804874165,0.0,0.0,1903.4279178914685,74853637.90055919,74853637.90055919
2005,추세추종 매수,33,2007-09-30,44.12232208251953,39.682223892211915,913.6,이동평균 상회·전액매수,0.0,1903.4279178914685,1000000.0,1000000.0,24.807645575612085,0.0,0.0,1878.6202723158565,75727471.45995553,75727471.45995553
2005,추세추종 매수,34,2007-10-31,47.229164123535156,40.708106231689456,903.2,이동평균 상회·전액매수,0.0,1878.6202723158565,1000000.0,1000000.0,23.44260185938817,0.0,0.0,1855.1776704564684,79137020.77883972,79137020.77883972
2005,추세추종 매수,35,2007-11-30,44.03651809692383,41.336774063110354,920.9,이동평균 상회·전액매수,0.0,1855.1776704564684,1000000.0,1000000.0,24.6589485461039,0.0,0.0,1830.5187219103645,74233445.8619723,74233445.8619723
2005,추세추종 매수,36,2007-12-31,44.00508499145508,42.02568359375,935.8,이동평균 상회·전액매수,0.0,1830.5187219103645,1000000.0,1000000.0,24.283657283189907,0.0,0.0,1806.2350646271746,74380685.0658167,74380685.0658167
2005,추세추종 매수,37,2008-01-31,38.77293014526367,42.171898651123044,943.4,이동평균 이하·분할매수,0.0,1806.2350646271746,1000000.0,1000000.0,27.338551820707426,0.0,0.0,1778.8965128064672,65069156.71586717,65069156.71586717
2005,추세추종 매수,38,2008-02-29,36.90000534057617,41.922538375854494,942.8,이동평균 이하·분할매수,0.0,1778.8965128064672,1000000.0,1000000.0,28.74444959743276,0.0,0.0,1750.1520632090344,60886608.9878216,60886608.9878216
2005,추세추종 매수,39,2008-03-31,37.59090042114258,41.61798439025879,988.6,이동평균 이하·분할매수,0.0,1750.1520632090344,1000000.0,1000000.0,26.90894464606756,0.0,0.0,1723.2431185629669,64039788.30194663,64039788.30194663
2005,추세추종 매수,40,2008-04-30,40.591636657714844,41.59402923583984,1005.0,이동평균 이하·분할매수,0.0,1723.2431185629669,1000000.0,1000000.0,24.51305139559521,0.0,0.0,1698.7300671673715,69299004.83432345,69299004.83432345
2005,추세추종 매수,41,2008-05-31,42.99911117553711,41.81682586669922,1028.5,이동평균 상회·전액매수,0.0,1698.7300671673715,1000000.0,1000000.0,22.6118567515035,0.0,0.0,1676.1182104158681,74125633.68129511,74125633.68129511
2005,추세추종 매수,42,2008-06-30,38.86471939086914,41.511239242553714,1046.8,이동평균 이하·분할매수,0.0,1676.1182104158681,1000000.0,1000000.0,24.57993610714677,0.0,0.0,1651.5382743087214,67190503.14490142,67190503.14490142
2005,추세추종 매수,43,2008-07-31,39.114227294921875,41.010429763793944,1011.5,이동평균 이하·분할매수,0.0,1651.5382743087214,1000000.0,1000000.0,25.275476847897888,0.0,0.0,1626.2627974608235,64341527.84722147,64341527.84722147
2005,추세추종 매수,44,2008-08-31,39.682090759277344,40.25572242736816,1089.0,이동평균 이하·분할매수,0.0,1626.2627974608235,1000000.0,1000000.0,23.14075765606398,0.0,0.0,1603.1220398047597,69276990.13280429,69276990.13280429
2005,추세추종 매수,45,2008-09-30,33.50113296508789,39.20218391418457,1206.3,이동평균 이하·분할매수,0.0,1603.1220398047597,1000000.0,1000000.0,24.744870061291998,0.0,0.0,1578.3771697434677,63786035.886787616,63786035.886787616
2005,추세추종 매수,46,2008-10-31,28.317960739135742,37.63347148895264,1277.5,이동평균 이하·분할매수,0.0,1578.3771697434677,1000000.0,1000000.0,27.6424871190967,0.0,0.0,1550.734682624371,56099680.03034909,56099680.03034909
2005,추세추종 매수,47,2008-11-30,25.072023391723633,36.26338081359863,1468.0,이동평균 이하·분할매수,0.0,1550.734682624371,1000000.0,1000000.0,27.169682296428064,0.0,0.0,1523.565000327943,56075922.55608534,56075922.55608534
2005,추세추종 매수,48,2008-12-31,25.643003463745117,35.13768062591553,1262.0,이동평균 이하·분할매수,0.0,1523.565000327943,1000000.0,1000000.0,30.900944503699538,0.0,0.0,1492.6640558242434,48304803.616780646,48304803.616780646
2005,추세추종 매수,49,2009-01-31,25.05668830871582,33.884259414672854,1380.0,이동평균 이하·분할매수,0.0,1492.6640558242434,1000000.0,1000000.0,28.919930368745472,0.0,0.0,1463.7441254554979,50613680.83504809,50613680.83504809
2005,추세추종 매수,50,2009-02-28,23.737462997436523,32.19884204864502,1532.8,이동평균 이하·분할매수,0.0,1463.7441254554979,1000000.0,1000000.0,27.484016937426023,0.0,0.0,1436.2601085180718,52258012.7856879,52258012.7856879
2005,추세추종 매수,51,2009-03-31,26.18635368347168,30.517566299438478,1372.3,이동평균 이하·분할매수,0.0,1436.2601085180718,1000000.0,1000000.0,27.827609946744456,0.0,0.0,1408.4324985713274,50612772.7557896,50612772.7557896
2005,추세추종 매수,52,2009-04-30,29.606454849243164,29.591739845275878,1277.0,이동평균 상회·전액매수,0.0,1408.4324985713274,1000000.0,1000000.0,26.449818470037297,0.0,0.0,1381.98268010129,52249231.187231705,52249231.187231705
2005,추세추종 매수,53,2009-05-31,30.55650520324707,28.7359676361084,1249.0,이동평균 상회·전액매수,0.0,1381.98268010129,1000000.0,1000000.0,26.20196606530934,0.0,0.0,1355.7807140359807,51743472.63318519,51743472.63318519
2005,추세추종 매수,54,2009-06-30,31.45880126953125,27.91363868713379,1273.5,이동평균 상회·전액매수,0.0,1355.7807140359807,1000000.0,1000000.0,24.960821857972928,0.0,0.0,1330.8198921780079,53316349.107027516,53316349.107027516
2005,추세추종 매수,55,2009-07-31,34.1135139465332,27.97487678527832,1222.2,이동평균 상회·전액매수,0.0,1330.8198921780079,1000000.0,1000000.0,23.984532809130435,0.0,0.0,1306.8353593688773,54486588.07610341,54486588.07610341
2005,추세추종 매수,56,2009-08-31,34.61504364013672,28.604585075378417,1248.0,이동평균 상회·전액매수,0.0,1306.8353593688773,1000000.0,1000000.0,23.148376168821333,0.0,0.0,1283.686983200056,55454731.41779424,55454731.41779424
2005,추세추종 매수,57,2009-09-30,36.570091247558594,29.754391860961913,1175.0,이동평균 상회·전액매수,0.0,1283.686983200056,1000000.0,1000000.0,23.272127598097004,0.0,0.0,1260.4148556019588,54159846.37799188,54159846.37799188
2005,추세추종 매수,58,2009-10-31,35.45351791381836,30.735443305969238,1182.0,이동평균 상회·전액매수,0.0,1260.4148556019588,1000000.0,1000000.0,23.862898195880767,0.0,0.0,1236.5519574060781,51819018.26239751,51819018.26239751
2005,추세추종 매수,59,2009-11-30,37.70400619506836,32.000175094604494,1164.4,이동평균 상회·전액매수,0.0,1236.5519574060781,1000000.0,1000000.0,22.7777228916271,0.0,0.0,1213.774234514451,53287777.72428799,53287777.72428799
2005,추세추종 매수,60,2009-12-31,39.66565704345703,33.59299449920654,1163.65,이동평균 상회·전액매수,0.0,1213.774234514451,1000000.0,1000000.0,21.66521352150372,0.0,0.0,1192.1090209929473,55024106.72342206,55024106.72342206
2005,추세추종 매수,61,2010-01-31,37.09931564331055,34.68429069519043,1158.7,이동평균 상회·전액매수,0.0,1192.1090209929473,1000000.0,1000000.0,23.262859334462433,0.0,0.0,1168.8461616584848,50245163.10971774,50245163.10971774
2005,추세추종 매수,62,2010-02-28,38.807315826416016,35.604376792907715,1159.0,이동평균 상회·전액매수,0.0,1168.8461616584848,1000000.0,1000000.0,22.233250387332294,0.0,0.0,1146.6129112711526,51571987.50950295,51571987.50950295
2005,추세추종 매수,63,2010-03-31,41.79972457885742,36.72869873046875,1131.2,이동평균 상회·전액매수,0.0,1146.6129112711526,1000000.0,1000000.0,21.148870764881206,0.0,0.0,1125.4640405062714,53216271.12002419,53216271.12002419
2005,추세추종 매수,64,2010-04-30,42.737098693847656,37.85652847290039,1108.0,이동평균 상회·전액매수,0.0,1125.4640405062714,1000000.0,1000000.0,21.118117593279685,0.0,0.0,1104.3459229129917,52293767.09524633,52293767.09524633
2005,추세추종 매수,65,2010-05-31,39.57781219482422,38.40295829772949,1194.5,이동평균 상회·전액매수,0.0,1104.3459229129917,1000000.0,1000000.0,21.15251747742108,0.0,0.0,1083.1934054355706,51208722.86676081,51208722.86676081
2005,추세추종 매수,66,2010-06-30,37.21276092529297,38.662730026245114,1220.85,이동평균 이하·분할매수,0.0,1083.1934054355706,1000000.0,1000000.0,22.01130540564972,0.0,0.0,1061.182100029921,48210775.34808743,48210775.34808743
2005,추세추종 매수,67,2010-07-31,39.91377639770508,38.99709854125977,1182.0,이동평균 상회·전액매수,0.0,1061.182100029921,1000000.0,1000000.0,21.196282712851154,0.0,0.0,1039.9858173170699,49064537.9383685,49064537.9383685
2005,추세추종 매수,68,2010-08-31,37.86623764038086,39.23837051391602,1198.0,이동평균 이하·분할매수,0.0,1039.9858173170699,1000000.0,1000000.0,22.044031647108916,0.0,0.0,1017.941785669961,46177659.42118236,46177659.42118236
2005,추세추종 매수,69,2010-09-30,42.85428237915039,39.75339813232422,1140.1,이동평균 상회·전액매수,0.0,1017.941785669961,1000000.0,1000000.0,20.467407077131547,0.0,0.0,997.4743785928295,48734770.10711915,48734770.10711915
2005,추세추종 매수,70,2010-10-31,45.57035446166992,40.34386787414551,1124.0,이동평균 상회·전액매수,0.0,997.4743785928295,1000000.0,1000000.0,19.523212531752794,0.0,0.0,977.9511660610766,50091713.36277391,50091713.36277391
2005,추세추종 매수,71,2010-11-30,45.49173355102539,41.18310966491699,1157.2,이동평균 상회·전액매수,0.0,977.9511660610766,1000000.0,1000000.0,18.995865602286234,0.0,0.0,958.9553004587904,50482316.54910087,50482316.54910087
2005,추세추종 매수,72,2010-12-31,47.65582275390625,42.06796035766602,1130.6,이동평균 상회·전액매수,0.0,958.9553004587904,1000000.0,1000000.0,18.559875004896806,0.0,0.0,940.3954254538936,50668198.20746537,50668198.20746537
2005,추세추종 매수,73,2011-01-31,49.00343322753906,42.78833122253418,1119.1,이동평균 상회·전액매수,0.0,940.3954254538936,1000000.0,1000000.0,18.234950808516647,0.0,0.0,922.160474645377,50571042.62736379,50571042.62736379
2005,추세추종 매수,74,2011-02-28,50.55228805541992,43.56985015869141,1123.7,이동평균 상회·전액매수,0.0,922.160474645377,1000000.0,1000000.0,17.603896320603482,0.0,0.0,904.5565783247736,51383884.67251347,51383884.67251347
2005,추세추종 매수,75,2011-03-31,50.32566833496094,44.64463577270508,1097.25,이동평균 상회·전액매수,0.0,904.5565783247736,1000000.0,1000000.0,18.109433268844267,0.0,0.0,886.4471450559294,48949469.14661244,48949469.14661244
2005,추세추종 매수,76,2011-04-30,51.77156448364258,46.100516128540036,1068.4,이동평균 상회·전액매수,0.0,886.4471450559294,1000000.0,1000000.0,18.079017765927528,0.0,0.0,868.3681272900018,48031820.00996562,48031820.00996562
2005,추세추종 매수,77,2011-05-31,51.140625,47.223200988769534,1078.0,이동평균 상회·전액매수,0.0,868.3681272900018,1000000.0,1000000.0,18.139077979329386,0.0,0.0,850.2290493106724,46872782.082946084,46872782.082946084
2005,추세추종 매수,78,2011-06-30,50.10478973388672,48.447056198120116,1066.3,이동평균 상회·전액매수,0.0,850.2290493106724,1000000.0,1000000.0,18.717220078615295,0.0,0.0,831.5118292320572,44424964.05660539,44424964.05660539
2005,추세추종 매수,79,2011-07-31,50.93913269042969,49.255541229248045,1054.0,이동평균 상회·전액매수,0.0,831.5118292320572,1000000.0,1000000.0,18.625495828157504,0.0,0.0,812.8863334038997,43643741.938671015,43643741.938671015
2005,추세추종 매수,80,2011-08-31,48.3570556640625,49.53421134948731,1063.9,이동평균 이하·분할매수,0.0,812.8863334038997,1000000.0,1000000.0,19.437452325967463,0.0,0.0,793.4488810779322,40820621.33307071,40820621.33307071
2005,추세추종 매수,81,2011-09-30,46.18541717529297,49.603579711914065,1180.9,이동평균 이하·분할매수,0.0,793.4488810779322,1000000.0,1000000.0,18.335046114948735,0.0,0.0,775.1138349629836,42274986.935049266,42274986.935049266
2005,추세추종 매수,82,2011-10-31,50.989620208740234,49.936959457397464,1112.05,이동평균 상회·전액매수,0.0,775.1138349629836,1000000.0,1000000.0,17.635748970058064,0.0,0.0,757.4780859929255,42951285.328395754,42951285.328395754
2005,추세추종 매수,83,2011-11-30,49.61698913574219,49.998315048217776,1140.05,이동평균 이하·분할매수,0.0,757.4780859929255,1000000.0,1000000.0,17.678511454359953,0.0,0.0,739.7995745385655,41847390.62723026,41847390.62723026
2005,추세추종 매수,84,2011-12-31,49.31224060058594,49.87431030273437,1158.5,이동평균 이하·분할매수,0.0,739.7995745385655,1000000.0,1000000.0,17.50448048400194,0.0,0.0,722.2950940545635,41263440.79247016,41263440.79247016
2005,추세추종 매수,85,2012-01-31,53.46356201171875,50.18809967041015,1125.7,이동평균 상회·전액매수,0.0,722.2950940545635,1000000.0,1000000.0,16.615730657883987,0.0,0.0,705.6793633966795,42470558.64870091,42470558.64870091
2005,추세추종 매수,86,2012-02-29,56.89059066772461,50.70000228881836,1117.1,이동평균 상회·전액매수,0.0,705.6793633966795,1000000.0,1000000.0,15.735027466003562,0.0,0.0,689.944335930676,43847672.80650388,43847672.80650388
2005,추세추종 매수,87,2012-03-31,59.76530838012695,51.56247062683106,1131.4,이동평균 상회·전액매수,0.0,689.944335930676,1000000.0,1000000.0,14.788858746138748,0.0,0.0,675.1554771845372,45652980.31268402,45652980.31268402
2005,추세추종 매수,88,2012-04-30,59.066349029541016,52.45862655639648,1130.05,이동평균 상회·전액매수,0.0,675.1554771845372,1000000.0,1000000.0,14.981738522016887,0.0,0.0,660.1737386625202,44065228.991437875,44065228.991437875
2005,추세추종 매수,89,2012-05-31,54.90798568725586,52.855511856079104,1180.0,이동평균 상회·전액매수,0.0,660.1737386625202,1000000.0,1000000.0,15.434141619136811,0.0,0.0,644.7395970433835,41773596.02842895,41773596.02842895
2005,추세추종 매수,90,2012-06-30,56.89643859863281,53.70945014953613,1141.17,이동평균 상회·전액매수,0.0,644.7395970433835,1000000.0,1000000.0,15.401555001547745,0.0,0.0,629.3380420418357,40861980.623293675,40861980.623293675
2005,추세추종 매수,91,2012-07-31,57.4640007019043,54.83730850219727,1130.27,이동평균 상회·전액매수,0.0,629.3380420418357,1000000.0,1000000.0,15.396497673539926,0.0,0.0,613.9415443682958,39875402.66533485,39875402.66533485
2005,추세추종 매수,92,2012-08-31,60.443607330322266,55.78270721435547,1133.2,이동평균 상회·전액매수,0.0,613.9415443682958,1000000.0,1000000.0,14.599670645006054,0.0,0.0,599.3418737232897,41051739.33689388,41051739.33689388
2005,추세추종 매수,93,2012-09-30,60.9805908203125,56.9190673828125,1111.21,이동평균 상회·전액매수,0.0,599.3418737232897,1000000.0,1000000.0,14.757480946355546,0.0,0.0,584.5843927769341,39612749.28302049,39612749.28302049
2005,추세추종 매수,94,2012-10-31,57.76124954223633,57.763968276977536,1090.17,이동평균 이하·분할매수,0.0,584.5843927769341,1000000.0,1000000.0,15.880683618237446,0.0,0.0,568.7037091586967,35811034.51400511,35811034.51400511
2005,추세추종 매수,95,2012-11-30,58.51719665527344,58.269331741333005,1081.75,이동평균 상회·전액매수,0.0,568.7037091586967,1000000.0,1000000.0,15.797544363147491,0.0,0.0,552.9061647955492,34999500.68729471,34999500.68729471
2005,추세추종 매수,96,2012-12-31,58.243953704833984,58.40466804504395,1063.24,이동평균 이하·분할매수,0.0,552.9061647955492,1000000.0,1000000.0,16.147966703022846,0.0,0.0,536.7581980925264,33239986.67844956,33239986.67844956
2005,추세추종 매수,97,2013-01-31,59.79996871948242,58.408134078979494,1087.46,이동평균 상회·전액매수,0.0,536.7581980925264,1000000.0,1000000.0,15.377500573824232,0.0,0.0,521.3806975187022,33905425.33330824,33905425.33330824
2005,추세추종 매수,98,2013-02-28,60.00566482543945,58.502065658569336,1083.9,이동평균 상회·전액매수,0.0,521.3806975187022,1000000.0,1000000.0,15.37512063160488,0.0,0.0,506.0055768870973,32910673.61429083,32910673.61429083
2005,추세추종 매수,99,2013-03-31,61.82072067260742,59.19333915710449,1112.48,이동평균 상회·전액매수,0.0,506.0055768870973,1000000.0,1000000.0,14.540311963056817,0.0,0.0,491.46526492404047,33800187.105526134,33800187.105526134
2005,추세추종 매수,100,2013-04-30,63.38928985595703,59.842624282836915,1101.52,이동평균 상회·전액매수,0.0,491.46526492404047,1000000.0,1000000.0,14.32160616168981,0.0,0.0,477.14365876235064,33316351.069526438,33316351.069526438
2005,추세추종 매수,101,2013-05-31,65.65703582763672,60.66192779541016,1129.34,이동평균 상회·전액매수,0.0,477.14365876235064,1000000.0,1000000.0,13.486337296996561,0.0,0.0,463.6573214653541,34379780.903790064,34379780.903790064
2005,추세추종 매수,102,2013-06-30,64.08438110351562,61.02600517272949,1141.45,이동평균 상회·전액매수,0.0,463.6573214653541,1000000.0,1000000.0,13.670705041991463,0.0,0.0,449.9866164233626,32916123.56796277,32916123.56796277
2005,추세추종 매수,103,2013-07-31,68.13066864013672,61.74101295471191,1122.66,이동평균 상회·전액매수,0.0,449.9866164233626,1000000.0,1000000.0,13.074018635971877,0.0,0.0,436.9125977873907,33418385.72764985,33418385.72764985
2005,추세추종 매수,104,2013-08-31,67.86090087890625,62.75097808837891,1109.42,이동평균 상회·전액매수,0.0,436.9125977873907,1000000.0,1000000.0,13.282639580956952,0.0,0.0,423.6299582064338,31893506.981382176,31893506.981382176
2005,추세추종 매수,105,2013-09-30,71.14013671875,64.01327209472656,1073.33,이동평균 상회·전액매수,0.0,423.6299582064338,1000000.0,1000000.0,13.096403170165102,0.0,0.0,410.5335550362687,31347046.18528426,31347046.18528426
2005,추세추종 매수,106,2013-10-31,74.66641235351562,65.65551795959473,1060.83,이동평균 상회·전액매수,0.0,410.5335550362687,1000000.0,1000000.0,12.624928366290625,0.0,0.0,397.90862666997805,31517693.813805696,31517693.813805696
2005,추세추종 매수,107,2013-11-30,77.31794738769531,67.40731582641601,1057.76,이동평균 상회·전액매수,0.0,397.90862666997805,1000000.0,1000000.0,12.227355642222133,0.0,0.0,385.68127102775594,31542492.286391396,31542492.286391396
2005,추세추종 매수,108,2013-12-31,79.58113098144531,69.3648624420166,1055.25,이동평균 상회·전액매수,0.0,385.68127102775594,1000000.0,1000000.0,11.907882270590774,0.0,0.0,373.77338875716515,31388737.3307581,31388737.3307581
2005,추세추종 매수,109,2014-01-31,78.0521240234375,70.98800277709961,1080.36,이동평균 상회·전액매수,0.0,373.77338875716515,1000000.0,1000000.0,11.858964741549496,0.0,0.0,361.9144240156157,30518214.01809209,30518214.01809209
2005,추세추종 매수,110,2014-02-28,82.07369995117188,72.8564437866211,1066.01,이동평균 상회·전액매수,0.0,361.9144240156157,1000000.0,1000000.0,11.429696778888585,0.0,0.0,350.4847272367271,30664394.166964766,30664394.166964766
2005,추세추종 매수,111,2014-03-31,79.83015441894531,74.27375564575195,1064.65,이동평균 상회·전액매수,0.0,350.4847272367271,1000000.0,1000000.0,11.765927614454764,0.0,0.0,338.71879962227234,28788108.40261732,28788108.40261732
2005,추세추종 매수,112,2014-04-30,79.57518005371094,75.82283554077148,1032.85,이동평균 상회·전액매수,0.0,338.71879962227234,1000000.0,1000000.0,12.167045052746552,0.0,0.0,326.55175456952577,26839035.538527157,26839035.538527157
2005,추세추종 매수,113,2014-05-31,83.1446304321289,77.3242317199707,1020.3,이동평균 상회·전액매수,0.0,326.55175456952577,1000000.0,1000000.0,11.787939713226674,0.0,0.0,314.7638148562991,26702190.757144608,26702190.757144608
2005,추세추종 매수,114,2014-06-30,85.74192810058594,79.11233444213867,1011.6,이동평균 상회·전액매수,0.0,314.7638148562991,1000000.0,1000000.0,11.52916710530577,0.0,0.0,303.23464775099336,26301522.476107012,26301522.476107012
2005,추세추종 매수,115,2014-07-31,86.75537872314453,80.67385864257812,1027.75,이동평균 상회·전액매수,0.0,303.23464775099336,1000000.0,1000000.0,11.215434530642783,0.0,0.0,292.0192132203506,26037262.526253123,26037262.526253123
2005,추세추종 매수,116,2014-08-31,91.10135650634766,82.31735305786133,1013.85,이동평균 상회·전액매수,0.0,292.0192132203506,1000000.0,1000000.0,10.826833319247672,0.0,0.0,281.1923799011029,25971802.798626833,25971802.798626833
2005,추세추종 매수,117,2014-09-30,90.41207122802734,83.62676544189453,1054.55,이동평균 상회·전액매수,0.0,281.1923799011029,1000000.0,1000000.0,10.48833150054709,0.0,0.0,270.70404840055585,25810020.248352703,25810020.248352703
2005,추세추종 매수,118,2014-10-31,92.80074310302734,84.94872665405273,1073.07,이동평균 상회·전액매수,0.0,270.70404840055585,1000000.0,1000000.0,10.042006375283018,0.0,0.0,260.66204202527285,25957167.550386712,25957167.550386712
2005,추세추종 매수,119,2014-11-30,97.01973724365234,86.84548797607422,1112.06,이동평균 상회·전액매수,0.0,260.66204202527285,1000000.0,1000000.0,9.268547631354872,0.0,0.0,251.393494393918,27123288.825044252,27123288.825044252
2005,추세추종 매수,120,2014-12-31,94.84589385986328,88.12270736694336,1090.89,이동평균 상회·전액매수,0.0,251.393494393918,1000000.0,1000000.0,9.664969892829356,0.0,0.0,241.72852450108863,25010789.188327644,25010789.188327644
2006,일시매수,0,2005-12-31,34.5052604675293,32.790672874450685,1010.0,전액매수,100000000.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2869.414681951783,100000000.00000001,100000000.00000001
