start_year,strategy,date,actual_withdrawal_krw,tax_paid_krw,ending_balance_krw
2004,절세계좌,2013-12-31,938064.5281175557,113704.72792522967,0.0
2005,세전 기준,2004-12-31,0.0,0.0,400000000.0
2005,세전 기준,2005-01-31,4000000.0,0.0,393646877.57102126
2005,세전 기준,2005-02-28,4000000.0,0.0,387716793.25862134
2005,세전 기준,2005-03-31,4000000.0,0.0,383412375.90294325
2005,세전 기준,2005-04-30,4000000.0,0.0,371583205.1727482
2005,세전 기준,2005-05-31,4000000.0,0.0,382600576.3402337
2005,세전 기준,2005-06-30,4000000.0,0.0,377614259.0829352
2005,세전 기준,2005-07-31,4000000.0,0.0,389545299.9660095
2005,세전 기준,2005-08-31,4000000.0,0.0,384645174.9499265
2005,세전 기준,2005-09-30,4000000.0,0.0,385593201.01879054
2005,세전 기준,2005-10-31,4000000.0,0.0,376655308.5843934
2005,세전 기준,2005-11-30,4000000.0,0.0,393284814.8678911
2005,세전 기준,2005-12-31,4000000.0,0.0,372096109.5884615
2005,세전 기준,2006-01-31,4000000.0,0.0,363170291.58358705
2005,세전 기준,2006-02-28,4000000.0,0.0,355835690.907883
2005,세전 기준,2006-03-31,4000000.0,0.0,359463418.9247714
2005,세전 기준,2006-04-30,4000000.0,0.0,344214391.24105996
2005,세전 기준,2006-05-31,4000000.0,0.0,316139263.1585406
2005,세전 기준,2006-06-30,4000000.0,0.0,313014282.23100364
2005,세전 기준,2006-07-31,4000000.0,0.0,297552398.96771544
2005,세전 기준,2006-08-31,4000000.0,0.0,309772384.4234227
2005,세전 기준,2006-09-30,4000000.0,0.0,315051865.90190023
2005,세전 기준,2006-10-31,4000000.0,0.0,324684282.23447335
2005,세전 기준,2006-11-30,4000000.0,0.0,327112359.3913684
2005,세전 기준,2006-12-31,4000000.0,0.0,317312344.7989597
2005,세전 기준,2007-01-31,4000000.0,0.0,323834986.84262127
2005,세전 기준,2007-02-28,4000000.0,0.0,314837113.39261705
2005,세전 기준,2007-03-31,4000000.0,0.0,312086509.8451283
2005,세전 기준,2007-04-30,4000000.0,0.0,321972067.8105292
2005,세전 기준,2007-05-31,4000000.0,0.0,326845739.5823037
2005,세전 기준,2007-06-30,4000000.0,0.0,322712225.44989216
2005,세전 기준,2007-07-31,4000000.0,0.0,316980261.8831113
2005,세전 기준,2007-08-31,4000000.0,0.0,328690593.29232955
2005,세전 기준,2007-09-30,4000000.0,0.0,332918801.9288718
2005,세전 기준,2007-10-31,4000000.0,0.0,348304363.6197921
2005,세전 기준,2007-11-30,4000000.0,0.0,327123456.5853604
2005,세전 기준,2007-12-31,4000000.0,0.0,328179151.71119887
2005,세전 기준,2008-01-31,4000000.0,0.0,287507338.49260557
2005,세전 기준,2008-02-29,4000000.0,0.0,269445369.1577823
2005,세전 기준,2008-03-31,4000000.0,0.0,283824520.96858007
2005,세전 기준,2008-04-30,4000000.0,0.0,307565514.96349394
2005,세전 기준,2008-05-31,4000000.0,0.0,329425485.5024854
2005,세전 기준,2008-06-30,4000000.0,0.0,299048927.7099114
2005,세전 기준,2008-07-31,4000000.0,0.0,286819607.1842809
2005,세전 기준,2008-08-31,4000000.0,0.0,309278671.0334779
2005,세전 기준,2008-09-30,4000000.0,0.0,285229060.2442944
2005,세전 기준,2008-10-31,4000000.0,0.0,251330045.4943659
2005,세전 기준,2008-11-30,4000000.0,0.0,251703765.35376143
2005,세전 기준,2008-12-31,4000000.0,0.0,217310835.50700223
2005,세전 기준,2009-01-31,4000000.0,0.0,228196481.3410743
2005,세전 기준,2009-02-28,4000000.0,0.0,236118716.85561004
2005,세전 기준,2009-03-31,4000000.0,0.0,229203140.7000226
2005,세전 기준,2009-04-30,4000000.0,0.0,237142620.83191094
2005,세전 기준,2009-05-31,4000000.0,0.0,235385781.96754128
2005,세전 기준,2009-06-30,4000000.0,0.0,243090184.45456266
2005,세전 기준,2009-07-31,4000000.0,0.0,248985038.70395303
2005,세전 기준,2009-08-31,4000000.0,0.0,253978837.12447387
2005,세전 기준,2009-09-30,4000000.0,0.0,248628310.3753868
2005,세전 기준,2009-10-31,4000000.0,0.0,238473157.507661
2005,세전 기준,2009-11-30,4000000.0,0.0,245834401.6713695
2005,세전 기준,2009-12-31,4000000.0,0.0,254458052.7645121
2005,세전 기준,2010-01-31,4000000.0,0.0,232982300.64594436
2005,세전 기준,2010-02-28,4000000.0,0.0,239771695.8488223
2005,세전 기준,2010-03-31,4000000.0,0.0,248065493.9813034
2005,세전 기준,2010-04-30,4000000.0,0.0,244426739.32781568
2005,세전 기준,2010-05-31,4000000.0,0.0,240029418.0678625
2005,세전 기준,2010-06-30,4000000.0,0.0,226664400.49522072
2005,세전 기준,2010-07-31,4000000.0,0.0,231379714.9604499
2005,세전 기준,2010-08-31,4000000.0,0.0,218481609.97564623
2005,세전 기준,2010-09-30,4000000.0,0.0,231311556.11259434
2005,세전 기준,2010-10-31,4000000.0,0.0,238498316.42887485
2005,세전 기준,2010-11-30,4000000.0,0.0,241119343.14921892
2005,세전 기준,2010-12-31,4000000.0,0.0,242783584.80257308
2005,세전 기준,2011-01-31,4000000.0,0.0,243109607.9018714
2005,세전 기준,2011-02-28,4000000.0,0.0,247824482.20300704
2005,세전 기준,2011-03-31,4000000.0,0.0,236906314.28477123
2005,세전 기준,2011-04-30,4000000.0,0.0,233304946.06314778
2005,세전 기준,2011-05-31,4000000.0,0.0,228532383.0719888
2005,세전 기준,2011-06-30,4000000.0,0.0,217473402.41305187
2005,세전 기준,2011-07-31,4000000.0,0.0,214544384.89528403
2005,세전 기준,2011-08-31,4000000.0,0.0,201582237.03038725
2005,세전 기준,2011-09-30,4000000.0,0.0,209702565.97424343
2005,세전 기준,2011-10-31,4000000.0,0.0,214017674.42516676
2005,세전 기준,2011-11-30,4000000.0,0.0,209500036.68588793
2005,세전 기준,2011-12-31,4000000.0,0.0,207582837.84069514
2005,세전 기준,2012-01-31,4000000.0,0.0,214686064.14045465
2005,세전 기준,2012-02-29,4000000.0,0.0,222702342.3879836
2005,세전 기준,2012-03-31,4000000.0,0.0,232950589.9728069
2005,세전 기준,2012-04-30,4000000.0,0.0,225951360.9952313
2005,세전 기준,2012-05-31,4000000.0,0.0,215328414.19061005
2005,세전 기준,2012-06-30,4000000.0,0.0,211784032.9937656
2005,세전 기준,2012-07-31,4000000.0,0.0,207853513.0270321
2005,세전 기준,2012-08-31,4000000.0,0.0,215197885.72329584
2005,세전 기준,2012-09-30,4000000.0,0.0,208896649.46871635
2005,세전 기준,2012-10-31,4000000.0,0.0,190121828.97279727
2005,세전 기준,2012-11-30,4000000.0,0.0,187122401.5586185
2005,세전 기준,2012-12-31,4000000.0,0.0,179061688.58314404
2005,세전 기준,2013-01-31,4000000.0,0.0,184033373.34516776
2005,세전 기준,2013-02-28,4000000.0,0.0,180061836.674549
2005,세전 기준,2013-03-31,4000000.0,0.0,186399668.3666284
2005,세전 기준,2013-04-30,4000000.0,0.0,185246244.74123496
2005,세전 기준,2013-05-31,4000000.0,0.0,192719427.96412212
2005,세전 기준,2013-06-30,4000000.0,0.0,186120326.04013696
2005,세전 기준,2013-07-31,4000000.0,0.0,190614712.84197518
2005,세전 기준,2013-08-31,4000000.0,0.0,183620947.89324066
2005,세전 기준,2013-09-30,4000000.0,0.0,182231892.1387423
2005,세전 기준,2013-10-31,4000000.0,0.0,185037477.28517956
2005,세전 기준,2013-11-30,4000000.0,0.0,187053954.5321921
2005,세전 기준,2013-12-31,4000000.0,0.0,188072319.0024608
2005,세전 기준,2014-01-31,4000000.0,0.0,184848123.9588703
2005,세전 기준,2014-02-28,4000000.0,0.0,187790511.8111323
2005,세전 기준,2014-03-31,4000000.0,0.0,178424017.2262193
2005,세전 기준,2014-04-30,4000000.0,0.0,168541916.85039344
2005,세전 기준,2014-05-31,4000000.0,0.0,169962314.46813524
2005,세전 기준,2014-06-30,4000000.0,0.0,169777077.92870626
2005,세전 기준,2014-07-31,4000000.0,0.0,170526316.47153792
2005,세전 기준,2014-08-31,4000000.0,0.0,172646932.84831992
2005,세전 기준,2014-09-30,4000000.0,0.0,174218948.2083531
2005,세전 기준,2014-10-31,4000000.0,0.0,177962146.0720006
2005,세전 기준,2014-11-30,4000000.0,0.0,188813198.5737292
2005,세전 기준,2014-12-31,4000000.0,0.0,177068776.30188203
2005,미국계좌,2004-12-31,0.0,0.0,400000000.0
2005,미국계좌,2005-01-31,4000000.0,0.0,393646877.57102126
2005,미국계좌,2005-02-28,4000000.0,0.0,387716793.25862134
2005,미국계좌,2005-03-31,4000000.0,0.0,383412375.90294325
2005,미국계좌,2005-04-30,4000000.0,0.0,371583205.1727482
2005,미국계좌,2005-05-31,4000000.0,0.0,382600576.3402337
2005,미국계좌,2005-06-30,4000000.0,0.0,377614259.0829352
2005,미국계좌,2005-07-31,4000000.0,0.0,389545299.9660095
2005,미국계좌,2005-08-31,4000000.0,0.0,384645174.9499265
2005,미국계좌,2005-09-30,4000000.0,0.0,385593201.01879054
2005,미국계좌,2005-10-31,4000000.0,0.0,376655308.5843934
2005,미국계좌,2005-11-30,4000000.0,0.0,393284814.8678911
2005,미국계좌,2005-12-31,4000000.0,0.0,372096109.5884615
2005,미국계좌,2006-01-31,4000000.0,0.0,363170291.58358705
2005,미국계좌,2006-02-28,4000000.0,0.0,355835690.907883
2005,미국계좌,2006-03-31,4000000.0,0.0,359463418.9247714
2005,미국계좌,2006-04-30,4000000.0,0.0,344214391.24105996
2005,미국계좌,2006-05-31,4000000.0,0.0,316139263.1585406
2005,미국계좌,2006-06-30,4000000.0,0.0,313014282.23100364
2005,미국계좌,2006-07-31,4000000.0,0.0,297552398.96771544
2005,미국계좌,2006-08-31,4000000.0,0.0,309772384.4234227
2005,미국계좌,2006-09-30,4000000.0,0.0,315051865.90190023
2005,미국계좌,2006-10-31,4000000.0,0.0,324684282.23447335
2005,미국계좌,2006-11-30,4000000.0,0.0,327112359.3913684
2005,미국계좌,2006-12-31,4000000.0,0.0,317312344.7989597
2005,미국계좌,2007-01-31,4000000.0,0.0,323834986.84262127
2005,미국계좌,2007-02-28,4000000.0,0.0,314837113.39261705
2005,미국계좌,2007-03-31,4000000.0,0.0,312086509.8451283
2005,미국계좌,2007-04-30,4000000.0,0.0,321972067.8105292
2005,미국계좌,2007-05-31,4000000.0,0.0,326845739.5823037
2005,미국계좌,2007-06-30,4000000.0,0.0,322712225.44989216
2005,미국계좌,2007-07-31,4000000.0,0.0,316980261.8831113
2005,미국계좌,2007-08-31,4000000.0,0.0,328690593.29232955
2005,미국계좌,2007-09-30,4000000.0,0.0,332918801.9288718
2005,미국계좌,2007-10-31,4000000.0,0.0,348304363.6197921
2005,미국계좌,2007-11-30,4000000.0,0.0,327123456.5853604
2005,미국계좌,2007-12-31,4000000.0,70640.5316330139,328108511.17956585
2005,미국계좌,2008-01-31,4000000.0,0.0,287444591.5653292
2005,미국계좌,2008-02-29,4000000.0,0.0,269385691.1795347
2005,미국계좌,2008-03-31,4000000.0,0.0,283760772.2927161
2005,미국계좌,2008-04-30,4000000.0,0.0,307495535.49534917
2005,미국계좌,2008-05-31,4000000.0,0.0,329349622.19204843
2005,미국계좌,2008-06-30,4000000.0,0.0,298979138.6501932
2005,미국계좌,2008-07-31,4000000.0,0.0,286751738.601409
2005,미국계좌,2008-08-31,4000000.0,0.0,309204541.58446383
2005,미국계좌,2008-09-30,4000000.0,24418.540605345446,285135317.84503716
2005,미국계좌,2008-10-31,4000000.0,56272.28770572504,251189857.31447652
2005,미국계좌,2008-11-30,4000000.0,70826.83346347201,251490310.7441987
2005,미국계좌,2008-12-31,4000000.0,0.0,217123155.28728536
2005,미국계좌,2009-01-31,4000000.0,0.0,227995945.15274337
2005,미국계좌,2009-02-28,4000000.0,0.0,235907703.5571483
2005,미국계좌,2009-03-31,4000000.0,0.0,228994732.97789854
2005,미국계좌,2009-04-30,4000000.0,0.0,236923356.88918698
2005,미국계좌,2009-05-31,4000000.0,0.0,235164443.98029068
2005,미국계좌,2009-06-30,4000000.0,0.0,242857840.5821359
2005,미국계좌,2009-07-31,4000000.0,0.0,248743237.40008545
2005,미국계좌,2009-08-31,4000000.0,0.0,253728301.51192603
2005,미국계좌,2009-09-30,4000000.0,0.0,248379106.98031893
2005,미국계좌,2009-10-31,4000000.0,63466.84718847903,238166656.65532443
2005,미국계좌,2009-11-30,4000000.0000000005,211186.78386214815,245302111.8423866
2005,미국계좌,2009-12-31,4000000.0,248290.87465736465,253650138.86000234
2005,미국계좌,2010-01-31,4000000.0,0.0,232229872.9128289
2005,미국계좌,2010-02-28,4000000.0,0.0,238984423.23628175
2005,미국계좌,2010-03-31,4000000.0,0.0,247237855.59272936
2005,미국계좌,2010-04-30,4000000.0,0.0,243597895.6909353
2005,미국계좌,2010-05-31,4000000.0000000005,54719.42177706496,239147202.31350985
2005,미국계좌,2010-06-30,3999999.9999999995,236678.15766971975,225579927.22258866
2005,미국계좌,2010-07-31,4000000.0,264126.3145860005,229989417.0492803
2005,미국계좌,2010-08-31,4000000.0,235582.98906433015,216909195.37333673
2005,미국계좌,2010-09-30,4000000.0,288977.3618994801,229329038.83690134
2005,미국계좌,2010-10-31,4000000.0,321602.69077559095,236098317.35476983
2005,미국계좌,2010-11-30,4000000.0000000005,340041.62404132506,238312675.32247734
2005,미국계좌,2010-12-31,4000000.0,355405.65053686703,239555578.64397708
2005,미국계좌,2011-01-31,4000000.0,0.0,239824083.7310172
2005,미국계좌,2011-02-28,4000000.0,0.0,244421180.16886944
2005,미국계좌,2011-03-31,4000000.0,0.0,233598017.4524577
2005,미국계좌,2011-04-30,4000000.0,296892.2629874965,229694190.2430693
2005,미국계좌,2011-05-31,4000000.0,370337.4040217445,224563246.4581695
2005,미국계좌,2011-06-30,4000000.0,349848.31964906974,213277017.42893425
2005,미국계좌,2011-07-31,4000000.0,353086.14423395495,209974247.99927154
2005,미국계좌,2011-08-31,4000000.0,324590.75992685463,196878417.38933203
2005,미국계좌,2011-09-30,3999999.9999999995,363370.87583955703,204352553.7058787
2005,미국계좌,2011-10-31,4000000.0000000005,388332.7798994225,208067191.14188126
2005,미국계좌,2011-11-30,3999999.9999999995,386798.27934347035,203177147.36783713
2005,미국계좌,2011-12-31,4000000.0,393050.3626915942,200804037.44936925
2005,미국계좌,2012-01-31,4000000.0,0.0,207544678.11551508
2005,미국계좌,2012-02-29,4000000.0,0.0,215161243.03329316
2005,미국계좌,2012-03-31,4000000.0,150446.92738626682,224776572.56126094
2005,미국계좌,2012-04-30,4000000.0,485726.88328460895,217396856.82830414
2005,미국계좌,2012-05-31,4000000.0,468820.82552550384,206555833.54325858
2005,미국계좌,2012-06-30,4000000.0000000005,470034.3999460428,202522855.8226065
2005,미국계좌,2012-07-31,4000000.0000000005,470222.5596705048,198119074.9798155
2005,미국계좌,2012-08-31,4000000.0,500104.9799822031,204432049.80819702
2005,미국계좌,2012-09-30,4000000.0,494155.1582973179,197751783.74534586
2005,미국계좌,2012-10-31,4000000.0,452257.83832581155,179312958.31478658
2005,미국계좌,2012-11-30,4000000.0,455332.26788124244,175801313.74095732
2005,미국계좌,2012-12-31,3999999.9999999995,442402.511017838,167543875.35039124
2005,미국계좌,2013-01-31,4000000.0,0.0,171938473.01863304
2005,미국계좌,2013-02-28,4000000.0,0.0,167965065.70289397
2005,미국계좌,2013-03-31,4000000.0,212760.23869678949,173395629.17706147
2005,미국계좌,2013-04-30,4000000.0000000005,510626.7907543345,171532989.40152347
2005,미국계좌,2013-05-31,4000000.0000000005,542531.9807544382,177614313.35329992
2005,미국계좌,2013-06-30,3999999.9999999995,535450.8087261909,170683475.0714965
2005,미국계좌,2013-07-31,4000000.0,558448.4209779005,173914887.59040615
2005,미국계좌,2013-08-31,4000000.0,550381.4918838835,166633026.00043088
2005,미국계좌,2013-09-30,3999999.9999999995,557581.0834646956,164444834.3866214
2005,미국계좌,2013-10-31,4000000.0,575911.8187092122,166010236.85255924
2005,미국계좌,2013-11-30,4000000.0,591483.7936648809,166816561.2621225
2005,미국계좌,2013-12-31,4000000.0,604073.7191229637,166687914.4655892
2005,미국계좌,2014-01-31,4000000.0,0.0,163375507.99823594
2005,미국계좌,2014-02-28,4000000.0,0.0,165511443.36935425
2005,미국계좌,2014-03-31,4000000.0000000005,569765.1806483144,156211853.1511338
2005,미국계좌,2014-04-30,4000000.0000000005,593855.2851189071,146468165.38038185
2005,미국계좌,2014-05-31,4000000.0,608818.5331492292,146569840.88657328
2005,미국계좌,2014-06-30,4000000.0,619088.2088080375,145240477.66877574
2005,미국계좌,2014-07-31,3999999.9999999995,631600.7730514291,144671743.8206309
2005,미국계좌,2014-08-31,4000000.0,647193.6036202331,145217181.25958622
2005,미국계좌,2014-09-30,4000000.0,660861.9116654799,145243065.59455124
2005,미국계좌,2014-10-31,4000000.0000000005,679007.1874684099,147019417.06230986
2005,미국계좌,2014-11-30,4000000.0,710789.5771147732,154577489.87957492
2005,미국계좌,2014-12-31,4000000.0,694446.527784127,143542843.80857846
2005,절세계좌,2004-12-31,0.0,0.0,400000000.0
2005,절세계좌,2005-01-31,4000000.0,0.0,393646877.57102126
2005,절세계좌,2005-02-28,4000000.0,0.0,387716793.2586213
2005,절세계좌,2005-03-31,4000000.0,0.0,383412375.9029432
2005,절세계좌,2005-04-30,4000000.0,0.0,371583205.17274815
2005,절세계좌,2005-05-31,4000000.0,0.0,382600576.3402337
2005,절세계좌,2005-06-30,4000000.0,0.0,377614259.08293515
2005,절세계좌,2005-07-31,4000000.0,0.0,389545299.9660095
2005,절세계좌,2005-08-31,4000000.0,0.0,384656756.5040429
2005,절세계좌,2005-09-30,4000000.0,0.0,385547820.2304137
2005,절세계좌,2005-10-31,4000000.0,0.0,376677128.7171276
2005,절세계좌,2005-11-30,4000000.0,2739.235444286295,393305090.85935616
2005,절세계좌,2005-12-31,3999999.9999999995,3852.9179538794547,372111646.48984414
2005,절세계좌,2006-01-31,4000000.0,0.0,363185622.8070639
2005,절세계좌,2006-02-28,4000000.0,0.0,355850881.36128765
2005,절세계좌,2006-03-31,4000000.0,2865.392734244646,359476069.6094587
2005,절세계좌,2006-04-30,4000000.0,0.0,344226646.03594387
2005,절세계좌,2006-05-31,4000000.0,0.0,316150660.8255299
2005,절세계좌,2006-06-30,4000000.0,0.0,313025711.44477355
2005,절세계좌,2006-07-31,4000000.0,0.0,297563409.6692274
2005,절세계좌,2006-08-31,4000000.0,0.0,309783995.33323073
2005,절세계좌,2006-09-30,4000000.0,0.0,315063824.625871
2005,절세계좌,2006-10-31,4000000.0,0.0,324696758.4170647
2005,절세계좌,2006-11-30,4000000.0,6618.836810234096,327118463.73975706
2005,절세계좌,2006-12-31,4000000.0,0.0,317318340.9114205
2005,절세계좌,2007-01-31,3999999.9999999995,16229.83582978585,323824951.96101224
2005,절세계좌,2007-02-28,3999999.9999999995,6081.150371281776,314821152.232934
2005,절세계좌,2007-03-31,4000000.0,8675.478794140652,312061809.86654466
2005,절세계좌,2007-04-30,4000000.0,31413.507244966444,321914855.3570312
2005,절세계좌,2007-05-31,4000000.0,20120.610027643488,326766829.7219552
2005,절세계좌,2007-06-30,4000000.0,37989.423129875926,322595358.40052384
2005,절세계좌,2007-07-31,4000000.0,0.0,316864022.04726535
2005,절세계좌,2007-08-31,4000000.0,0.0,328568592.3206538
2005,절세계좌,2007-09-30,4000000.0,0.0,332793746.8708629
2005,절세계좌,2007-10-31,4000000.0,0.0,348172026.71849966
2005,절세계좌,2007-11-30,4000000.0,0.0,326997647.503515
2005,절세계좌,2007-12-31,4000000.0,0.0,328051398.24918425
2005,절세계좌,2008-01-31,4000000.0,0.0,287393860.6208366
2005,절세계좌,2008-02-29,4000000.0,0.0,269337441.4829627
2005,절세계좌,2008-03-31,4000000.0,0.0,283709231.43363166
2005,절세계좌,2008-04-30,3999999.9999999995,82409.13970621901,307356547.89565825
